ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,hoc_phi
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140209,Sư phạm Toán học,26.83,"A00, A01, D01, D84","12,500,000",
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140213,Sư phạm Sinh học,26.33,"A02, B00, B03, B08","12,500,000",
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140218,Sư phạm Lịch sử,27.2,"C00, C03, C19, D14","12,500,000",
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7310403,Tâm lý học giáo dục,26.68,"B00, C00, C19, D01","12,000,000",
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7310630,Việt Nam học,25.07,"C00, C14, D01, D15","12,000,000",
STS,Đại học Sư phạm Thể dục thể thao TP HCM,TP HCM,7140206,Giáo dục Thể chất,25.24,T00,
SPS,Đại học Sư phạm TP HCM,TP HCM,7760101,Công tác xã hội,24.44,"A00, C00, D01","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7480201,Công nghệ thông tin,23.05,"A00, A01, B08","16,400,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7310501,Địa lý học,25.17,"C00, D15, D78","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7810101,Du lịch,25.25,"C00, C04, D01, D78","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140206_LA,Giáo dục Thể chất,24.77,"M08, T01","16,400,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140203,Giáo dục Đặc biệt,26.5,"C00, C15, D01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140201_LA,Giáo dục Mầm non,22.0,"M02, M03","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140206,Giáo dục Thể chất,26.71,"M08, T01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140204,Giáo dục Công dân,27.34,"C00, C19, D01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140202_LA,Giáo dục Tiểu học,24.73,"A00, A01, D01","15,200,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140202,Giáo dục Tiểu học,26.13,"A00, A01, D01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,51140201_LA,Giáo dục mầm non hệ cao đẳng,18.7,"M02, M03","15,200,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140208,Giáo dục Quốc phòng - An ninh,27.28,"A08, C00, C19","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140101,Giáo dục học,24.82,"A00, A01, C14, D01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140201,Giáo dục Mầm non,24.24,"M02, M03","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7440112,Hóa học,24.65,"A00, B00, D07","15,200,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7220203,Ngôn ngữ Pháp,22.7,"D01, D03","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7220209,Ngôn ngữ Nhật,23.77,"D01, D06","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,25.05,"D01, D04","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7220202,Ngôn ngữ Nga,22.0,"D01, D02, D78, D80","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7220201,Ngôn ngữ Anh,25.86,D01,"15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7220210,Ngôn ngữ Hàn Quốc,25.02,"D01, D78, D96","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140114,Quản lý giáo dục,25.22,"A00, A01, C14, D01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7310601,Quốc tế học,24.42,"D01, D14, D78","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7420203,Sinh học ứng dụng,21.9,"B00, B08","16,400,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140217_LA,Sư phạm Ngữ văn,27.2,"C00, D01, D78","16,400,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),24.73,"A00, A01, B08","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140234,Sư phạm Tiếng Trung Quốc,26.44,"D01, D04","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140233,Sư phạm Tiếng Pháp,24.93,"D01, D03","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140246,Sư phạm công nghệ,24.31,"A00, A01, A02, D90","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140212,Sư phạm Hóa học,27.67,"A00, B00, D07","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140217,Sư phạm Ngữ văn,28.6,"C00, D01, D78","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140209_LA,Sư phạm Toán học,26.18,"A00, A01","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140231_LA,Sư phạm Tiếng Anh,25.47,D01,"15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140231,Sư phạm Tiếng Anh,27.01,D01,"14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140213,Sư phạm Sinh học,26.22,"B00, D08","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140211,Sư phạm Vật lý,27.25,"A00, A01, C01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140249,Sư phạm Lịch sử - Địa lý,27.75,"C00, C19, C20, D78","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140219,Sư phạm Địa lý,28.37,"C00, C04, D15, D78","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140209,Sư phạm Toán học,27.6,"A00, A01","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140232,Sư phạm Tiếng Nga,23.69,"D01, D02, D78, D80","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140218,Sư phạm Lịch sử,28.6,"C00, D14","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7140247,Sư phạm khoa học tự nhiên,25.6,"A00, A02, B00, D90","14,150,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7310401,Tâm lý học,27.1,"B00, C00, D01","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7310403,Tâm lý học giáo dục,26.03,"A00, C00, D01","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7229030,Văn học,26.62,"C00, D01, D78","15,000,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7440102,Vật lý học,24.44,"A00, A01, D90","15,200,000",
SPS,Đại học Sư phạm TP HCM,TP HCM,7310630,Việt Nam học,25.28,"C00, D01, D78","15,000,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510303KT,Công nghệ kỹ thuật điều khiển và tự động hóa (đào tạo 2 năm đầu tại Kon Tum),16.3,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510205A,Công nghệ kỳ thuật ỏ tô (hệ Chat lượng cao ticng Anh),22.85,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510402,Công nghệ vật liệu,15.4,"A00, A01, B00, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510104,Công nghệ Kỹ thuật Giao thông,18.5,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510401,Công nghệ kỹ thuật hoá học,21.6,"A00, A01, B00, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510302A,Công nghệ kỷ thuật Diện từ - Viễn thông (hệ Chất lưựng cao tiếng Anh),24.35,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510203,Công nghệ kỹ thuật cơ điện tử,22.05,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510206,Công nghệ kỹ thuật nhiệt,21.2,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510205KT,Công nghệ kỹ thuật ô tô (đào tạo 2 năm đầu tại Kon Tum),20.3,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,23.19,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510205,Công nghệ kỹ thuật ô tô,23.4,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),21.6,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510301B,"Công nghệ kĩ thuật điện, điện tử",20.9,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510103,Công nghệ kỹ thuật xây dựng,16.0,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510302N,"Công nghệ kỹ thuật điện tử, viễn thông (Việt - Nhật)",24.0,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510406,Công nghệ kỹ thuật Môi trường,17.05,"A00, A01, B00, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510101,Công nghệ kỹ thuật kiến trúc,17.55,"A00, D01, V00, V01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510301A,Công nghệ kỹ thuật điện - Điện tử (hệ Chất lượng cao tiếng Anh),21.95,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7480201,Công nghệ thông tin,23.35,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7510302,Điện tử - viễn thông,22.35,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7580210,Kỹ thuật cơ sở hạ tầng,18.45,"A00, A01, C01, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7540102,Kỹ thuật thực phẩm,18.4,"A00, A01, B00, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7540102A,"Kỹ thuật thực phẩm, chuyên ngành Kỹ thuật Sinh học thực phẩm",15.9,"A00, A01, B00, D01","16,400,000",
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7140214,Sư phạm Kỹ thuật công nghiệp,21.95,"A00, A01, C01, D01","14,100,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7320101,Báo chí,25.8,"C00, C14, D01, D66","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7760101,Công tác xã hội,24.68,"C00, C19, C20, D01","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7420201,Công nghệ sinh học,19.0,"A01, B00, B03, B08","16,868,250"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7480201,Công nghệ thông tin,21.35,"A00, A01","18,364,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7310501,Địa lý học,24.25,"C00, D15","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140206,Giáo dục Thể chất,23.25,"T00, T02, T03, T05","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140201,Giáo dục Mầm non,24.25,"M01, M09","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140205,Giáo dục Chính trị,27.2,"C00, C19, C20, D66","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140204,Giáo dục Công dân,27.34,"C00, C19, C20, D66","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140202,Giáo dục Tiểu học,27.5,"A00, B00, C00, D01","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7440112,Hóa học,21.3,"A00, B00, D07","16,868,250"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7460108,Khoa học dữ liệu (Data Science),20.1,"A00, A01","16,868,250"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7229010,Lịch sử,25.17,"C00, C19, D14","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7320108,Quan hệ công chúng,25.33,"C00, D01, D14, D15","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7850101,Quản lý tài nguyên và môi trường,21.15,"A01, B00, B03, B08","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140211,Sư phạm Vật lý,26.0,"A00, A01, A02","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140219,Sư phạm Địa lý,27.9,"C00, D10","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140209,Sư phạm Toán học,26.18,"A00, A01","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140221,Sư phạm Âm nhạc,19.05,"N00, N01","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140213,Sư phạm Sinh học,25.12,"B00, B03, B08","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140212,Sư phạm Hóa học,25.99,"A00, B00, D07","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),24.21,"A00, A01","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140250,Sư phạm Tin học và Công nghệ Tiểu học,26.5,"A00, B00, C00, D01","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140249,Sư phạm Lịch sử - Địa lý,27.43,"C00, C19, C20, D78","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140218,Sư phạm Lịch sử,28.13,"C00, C19","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140247,Sư phạm khoa học tự nhiên,25.24,"A00, A02, B00, D90","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140217,Sư phạm Ngữ văn,27.83,"C00, C14, D66","15,780,000",
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7310401,Tâm lý học,25.41,"B00, C00, D01, D66","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7229030,Văn học,26.0,"C00, C14, D15, D66","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7229040,Văn hoá học,24.25,"C00, C14, D15, D66","16,747,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7520401,Vật lý kỹ thuật,17.2,"A00, A01, A02","18,364,500"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7310630,Việt Nam học,24.25,"C00, D14, D15","16,747,500"
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480202V,An toàn thông tin,24.89,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510302N,"Công nghệ kỹ thuật điện tử, viễn thông (Việt - Nhật)",24.0,"A00, A01, D01, D90","49,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510206N,Công nghệ kỹ thuật nhiệt,24.4,"A00, A01, D01, D90","49,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510402V,Công nghệ vật liệu,23.33,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510203V,Công nghệ kỹ thuật cơ điện tử,25.45,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480201A,Công nghệ thông tin,25.65,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510303V,Công nghệ kỹ thuật điều khiển và tự động hóa,26.14,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510205A,Công nghệ kỳ thuật ỏ tô (hệ Chat lượng cao ticng Anh),24.75,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510102V,Công nghệ kỹ thuật công trình xây dựng,23.05,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510406V,Công nghệ kỹ thuật môi trường,22.0,"A00, B00, D07, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510206V,Công nghệ kỹ thuật nhiệt,24.4,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480201V,Công nghệ thông tin,25.97,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7540101A,Công nghệ Thực phẩm (hệ Chất lượng cao tiếng Anh),22.5,"A00, B00, D07, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510201A,Công nghệ kỳ thuật cơ khi (hệ Chát lượng cao tiếng Anh),24.25,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510301A,Công nghệ kỹ thuật điện - Điện tử (hệ Chất lượng cao tiếng Anh),24.5,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510206A,Công nghệ kỹ thuật nhiệt (hệ Chắt lượng cao tiếng Anh),21.0,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510102A,Cóng nghệ kỹ thuật công trình xây dựng (hệ Chất lượng cao tiếng Anh),21.0,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510801V,Công nghệ kỹ thuật in,22.0,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510401V,Công nghệ kỹ thuật hóa học,24.9,"A00, B00, D07, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510205V,Công nghệ kỹ thuật ô tô,25.39,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480108A,Công nghệ kỹ thuật máy tinh (hệ ('hất lượng cao ticng Anh),25.4,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510205N,Công nghệ kỹ thuật ô tô,25.0,"A00, A01, D01, D90","49,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510302V,Công nghệ điện tử - viễn thông,25.15,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510203A,Công nghệ kỹ thuật cơ điện tử (hệ chất lượng cao tiếng Anh),25.1,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510303A,Công nghỹ kỳ thuật điều khicn và lự động hoả (hệ Chat lượng cao ticng Anh),25.35,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510202V,Công nghệ chế tạo máy,24.27,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480201N,Công nghệ thông tin,25.65,"A00, A01, D01, D90","49,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480108V,Công nghệ kỹ thuật máy tính,25.5,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7540209V,Công nghệ may,21.41,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510301V,"Công nghệ kỹ thuật điện, điện tử",25.12,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7540101V,Công nghệ thực phẩm,24.2,"A00, B00, D07, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510202N,Công nghệ chế tạo máy (Việt - Nhật),23.75,"A00, A01, D01, D90","49,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510202A,Công nghệ chc tạo máy (hệ Chắt lượng cao tiếng Anh),23.0,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510302A,Công nghệ kỷ thuật Diện từ - Viễn thông (hệ Chất lưựng cao tiếng Anh),24.35,"A00, A01, D01, D90","58,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510201V,Công nghệ kỹ thuật cơ khí,25.1,"A00, A01, D01, D90","32,600,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7480118V,Hệ thống những và IoT,25.65,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7510106V,Hệ thống kỹ thuật công trình xây dựng,22.22,"A00, A01, D01, D90","32,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7340301V,Kế toán,22.75,"A00, A01, D01, D90","28,800,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7580101V,Kiến trúc,22.97,"V03, V04, V05, V06","36,000,000",
SPK,Đại học Sư phạm Kỹ thuật TP HCM,TP HCM,7580103V,Kiến trúc nội thất,22.77,"V03, V04, V05, V06","36,000,000",
