ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
DPY,Đại học Phú Yên,Phú Yên,7140202,Giáo dục Tiểu học,25.4,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140202,Giáo dục Tiểu học,25.4,A00
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140202,Giáo dục Tiểu học,25.89,"A00, A01, C00, D01"
DKT,Đại Học Hải Dương,Hải Dương,7140202,Giáo dục Tiểu học,25.89,"A00, A01, C00, D01"
TTB,Đại học Tây Bắc,Sơn La,7140202,Giáo dục Tiểu học,25.89,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7140202,Giáo dục Tiểu học,25.89,"A00, A01, C00, D01"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140202,Giáo dục Tiểu học,25.44,"A00, A01, C04, D01"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140202,Giáo dục Tiểu học,26.11,"A00, A01, D01"
TDM,Đại học Thủ Dầu Một,Bình Dương,7140202,Giáo dục Tiểu học,22.99,"A00, A16, C00, D01"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140202,Giáo dục Tiểu học,26.01,"A00, B00, C00, D01"
DDP,Phân Hiệu Đại học Đà Nẵng tại Kon Tum,Kon Tum,7140202,Giáo dục Tiểu học,25.93,"A00, B03, C00, D01"
DNB,Đại học Hoa Lư,Ninh Bình,7140202,Giáo dục Tiểu học,25.65,"A00, C00, C14, D01"
DQU,Đại học Quảng Nam,Quảng Nam,7140202,Giáo dục Tiểu học,25.65,"A00, C00, C14, D01"
TQU,Đại học Tân Trào,Tuyên Quang,7140202,Giáo dục Tiểu học,25.96,"A00, C00, C19, D01"
DQN,Đại học Quy Nhơn,Bình Định,7140202,Giáo dục Tiểu học,26.03,"A00, C00, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7140202,Giáo dục Tiểu học,25.06,"A00, C01, D01, D03"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7140202,Giáo dục Tiểu học,26.45,"A01, C00, D01, M00"
TDL,Đại học Đà Lạt,Lâm Đồng,7140202,Giáo dục Tiểu học,25.62,"A16, C14, C15, D01"
DBL,Đại học Bạc Liêu,Bạc Liêu,7140202,Giáo dục Tiểu học,26.64,"C00, C03, D01, D78"
DQB,Đại Học Quảng Bình,Quảng Bình,7140202,Giáo dục Tiểu học,25.92,"C00, C14, D01"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140202,Giáo dục Tiểu học,25.95,"C00, D01, D08, D10"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140202,Giáo dục Tiểu học,26.63,C01
HHT,Đại học Hà Tĩnh,Hà Tĩnh,7140202,Giáo dục Tiểu học,26.25,C04
HLU,Đại học Hạ Long,Quảng Ninh,7140202,Giáo dục Tiểu học,25.66,"C04, D01, D10, D15"
SGD,Đại học Sài Gòn,TP HCM,7140202,Giáo dục Tiểu học,26.57,D01
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140202,Giáo dục Tiểu học,26.72,"D01, D72, D78, D96"
TTN,Đại học Tây Nguyên,Đắk Lắk,7140202JR,Giáo dục Tiểu học - Tiếng J'rai,25.4,A00
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140202TA,Giáo dục Tiểu học,25.39,"C00, D01, D08, D10"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140202_LA,Giáo dục Tiểu học,25.16,"A00, A01, D01"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140203,Giáo dục Đặc biệt,26.35,"C00, C15, D01"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140204,Giáo dục Công dân,27.52,C00
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140204,Giáo dục Công dân,26.89,"C00, C19, C20, D66"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140204,Giáo dục Công dân,26.89,"C00, C19, C20, D66"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140204,Giáo dục Công dân,26.11,"C00, C19, D01"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140204,Giáo dục Công dân,26.65,"C00, C19, D01, D66"
TCT,Đại học Cần Thơ,Cần Thơ,7140204,Giáo dục Công dân,27.36,"C00, D14, D15, D19"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140204,Giáo dục Công dân,25.93,"D66, D78, D84, D96"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140205,Giáo dục Chính trị,27.41,C00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140205,Giáo dục Chính trị,27.41,C00
TTB,Đại học Tây Bắc,Sơn La,7140205,Giáo dục Chính trị,26.8,"C00, C10, C20, D01"
DKT,Đại Học Hải Dương,Hải Dương,7140205,Giáo dục Chính trị,26.34,"C00, C14, C20, D01"
SGD,Đại học Sài Gòn,TP HCM,7140205,Giáo dục Chính trị,26.55,"C00, C19"
DQN,Đại học Quy Nhơn,Bình Định,7140205,Giáo dục Chính trị,26.13,"C00, C19, C20, D01"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140205,Giáo dục Chính trị,26.94,"C00, C19, C20, D66"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140205,Giáo dục Chính trị,26.94,"C00, C19, C20, D66"
TDV,Đại học Vinh,Nghệ An,7140205,Giáo dục Chính trị,26.94,"C00, C19, C20, D66"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140205,Giáo dục Chính trị,26.36,"C00, C19, D01, D66"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140206,Giáo dục Thể chất,26.4,"M08, T01"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140206,Giáo dục Thể chất,26.19,T00
STS,Đại học Sư phạm Thể dục thể thao TP HCM,TP HCM,7140206,Giáo dục Thể chất,26.19,T00
DKT,Đại Học Hải Dương,Hải Dương,7140206,Giáo dục Thể chất,25.17,"T00, T01, T02, T03"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140206,Giáo dục Thể chất,25.05,"T00, T01, T02, T05"
TCT,Đại học Cần Thơ,Cần Thơ,7140206,Giáo dục Thể chất,26.08,"T00, T01, T06"
DQN,Đại học Quy Nhơn,Bình Định,7140206,Giáo dục Thể chất,24.55,"T00, T02, T03, T05"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140206,Giáo dục Thể chất,24.55,"T00, T02, T03, T05"
DQB,Đại Học Quảng Bình,Quảng Bình,7140206,Giáo dục Thể chất,25.35,"T00, T02, T05, T07"
DHC,Khoa Giáo Dục Thể Chất - Đại học Huế,Huế,7140206,Giáo dục Thể chất,25.35,"T00, T02, T05, T07"
TTB,Đại học Tây Bắc,Sơn La,7140206,Giáo dục Thể chất,25.08,"T00, T03, T04, T05"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7140206,Giáo dục Thể chất,24.92,"T00, T03, T05"
TTN,Đại học Tây Nguyên,Đắk Lắk,7140206,Giáo dục Thể chất,26.4,T01
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140206,Giáo dục Thể chất,26.21,T05
SPS,Đại học Sư phạm TP HCM,TP HCM,7140206_LA,Giáo dục Thể chất,25.51,"M08, T01"
TDV,Đại học Vinh,Nghệ An,7140208,Giáo dục Quốc phòng - An ninh,25.9,"A00, C00, C19, D01"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140208,Giáo dục Quốc phòng - An ninh,26.63,"A08, C00, C19"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140208,Giáo dục Quốc phòng - An ninh,27.12,"C00, C19, C20, D66"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140208,Giáo dục Quốc phòng - An ninh,26.58,"C00, C19, D01, D66"
SGD,Đại học Sài Gòn,TP HCM,7140209,Sư phạm Toán học,25.34,A00
DNU,Đại học Đồng Nai,Đồng Nai,7140209,Sư phạm Toán học,25.34,A00
SPD,Đại học Đồng Tháp,Đồng Tháp,7140209,Sư phạm Toán học,25.34,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7140209,Sư phạm Toán học,25.34,A00
THV,Đại học Hùng Vương,Phú Thọ,7140209,Sư phạm Toán học,25.34,A00
TKG,Đại học Kiên Giang,Kiên Giang,7140209,Sư phạm Toán học,25.34,A00
DPQ,Đại học Phạm Văn Đồng,Quảng Ngãi,7140209,Sư phạm Toán học,25.34,A00
DPY,Đại học Phú Yên,Phú Yên,7140209,Sư phạm Toán học,25.34,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140209,Sư phạm Toán học,25.34,A00
DQN,Đại học Quy Nhơn,Bình Định,7140209,Sư phạm Toán học,26.26,"A00, A01"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140209,Sư phạm Toán học,26.26,"A00, A01"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140209,Sư phạm Toán học,26.26,"A00, A01"
DKT,Đại Học Hải Dương,Hải Dương,7140209,Sư phạm Toán học,25.63,"A00, A01, A02, D01"
TTB,Đại học Tây Bắc,Sơn La,7140209,Sư phạm Toán học,25.63,"A00, A01, A02, D01"
TQU,Đại học Tân Trào,Tuyên Quang,7140209,Sư phạm Toán học,24.91,"A00, A01, B00, C14"
TDV,Đại học Vinh,Nghệ An,7140209,Sư phạm Toán học,25.52,"A00, A01, B00, D01"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140209,Sư phạm Toán học,26.09,"A00, A01, C01, D01"
DQU,Đại học Quảng Nam,Quảng Nam,7140209,Sư phạm Toán học,25.11,"A00, A01, C14, D01"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140209,Sư phạm Toán học,25.67,"A00, A01, D01, D84"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140209,Sư phạm Toán học,25.76,"A00, A01, D07"
DNB,Đại học Hoa Lư,Ninh Bình,7140209,Sư phạm Toán học,25.21,"A00, A01, D07, D08"
TDL,Đại học Đà Lạt,Lâm Đồng,7140209,Sư phạm Toán học,25.55,"A00, A01, D07, D90"
TCT,Đại học Cần Thơ,Cần Thơ,7140209,Sư phạm Toán học,26.1,"A00, B01, B08, D07"
SGD,Đại học Sài Gòn,TP HCM,7140209,Sư phạm Toán học,26.38,A01
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140209,Sư phạm Toán học,27.03,"A01, D01, D07, D90"
TDV,Đại học Vinh,Nghệ An,7140209C,SP Toán học (dạy Toán bằng tiếng Anh),24.94,"A00, A01, B00, D01"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140209TA,Sư phạm Toán học,25.38,"A00, A01, D07"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140209_LA,Sư phạm Toán học,25.47,"A00, A01"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),24.8,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),24.8,A00
DPQ,Đại học Phạm Văn Đồng,Quảng Ngãi,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),24.8,A00
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.66,"A00, A01"
TTB,Đại học Tây Bắc,Sơn La,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.25,"A00, A01, A02, D01"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.78,"A00, A01, B08"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.87,"A00, A01, C01, D01"
DKT,Đại Học Hải Dương,Hải Dương,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.45,"A00, A01, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.8,"A00, A01, D01, D07"
HLU,Đại học Hạ Long,Quảng Ninh,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.8,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.8,"A00, A01, D01, D07"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.71,"A00, A01, D01, D90"
DQN,Đại học Quy Nhơn,Bình Định,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),25.16,"A00, A01, D07"
TDL,Đại học Đà Lạt,Lâm Đồng,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),24.95,"A00, A01, D07, D90"
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),20.39,"A00, A16, C15, D01"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140210TA,Sư phạm Tin học,25.73,"A00, A01, D01, D90"
SGD,Đại học Sài Gòn,TP HCM,7140211,Sư phạm Vật lý,25.27,A00
SPD,Đại học Đồng Tháp,Đồng Tháp,7140211,Sư phạm Vật lý,25.27,A00
DPQ,Đại học Phạm Văn Đồng,Quảng Ngãi,7140211,Sư phạm Vật lý,25.27,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140211,Sư phạm Vật lý,25.27,A00
DQN,Đại học Quy Nhơn,Bình Định,7140211,Sư phạm Vật lý,25.73,"A00, A01, A02"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140211,Sư phạm Vật lý,25.73,"A00, A01, A02"
TTB,Đại học Tây Bắc,Sơn La,7140211,Sư phạm Vật lý,25.73,"A00, A01, A02, A04"
DQU,Đại học Quảng Nam,Quảng Nam,7140211,Sư phạm Vật lý,25.73,"A00, A01, A02, D11"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140211,Sư phạm Vật lý,25.73,"A00, A01, A02, D90"
TDL,Đại học Đà Lạt,Lâm Đồng,7140211,Sư phạm Vật lý,25.94,"A00, A01, A12, D90"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140211,Sư phạm Vật lý,25.79,"A00, A01, A17, C01"
TDV,Đại học Vinh,Nghệ An,7140211,Sư phạm Vật lý,25.55,"A00, A01, B00, D07"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140211,Sư phạm Vật lý,26.03,"A00, A01, C01"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140211,Sư phạm Vật lý,26.03,"A00, A01, C01, D11"
TCT,Đại học Cần Thơ,Cần Thơ,7140211,Sư phạm Vật lý,26.04,"A00, A01, D01, D07"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140211,Sư phạm Vật lý,26.98,"A01, D01, D07, D90"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140211TA,Sư phạm Vật lý,25.0,"A00, A01, D07, D90"
SGD,Đại học Sài Gòn,TP HCM,7140212,Sư phạm Hóa học,22.26,A00
SPD,Đại học Đồng Tháp,Đồng Tháp,7140212,Sư phạm Hóa học,22.26,A00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140212,Sư phạm Hóa học,22.26,A00
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140212,Sư phạm Hóa học,24.0,"A00, A06, B00, D07"
TTB,Đại học Tây Bắc,Sơn La,7140212,Sư phạm Hóa học,23.31,"A00, A11, B00, D07"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140212,Sư phạm Hóa học,24.5,"A00, B00, C02, D07"
TDV,Đại học Vinh,Nghệ An,7140212,Sư phạm Hóa học,24.5,"A00, B00, C02, D07"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140212,Sư phạm Hóa học,24.0,"A00, B00, D07"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140212,Sư phạm Hóa học,24.0,"A00, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7140212,Sư phạm Hóa học,24.29,"A00, B00, D07, D24"
TDL,Đại học Đà Lạt,Lâm Đồng,7140212,Sư phạm Hóa học,25.18,"A00, B00, D07, D90"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140212,Sư phạm Hóa học,25.18,"A00, B00, D07, D90"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140212TA,Sư phạm Hoá học,25.42,"A00, B00, D07, D90"
TDL,Đại học Đà Lạt,Lâm Đồng,7140213,Sư phạm Sinh học,25.09,"A00, B00, B08, D90"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140213,Sư phạm Sinh học,25.43,A02
TTN,Đại học Tây Nguyên,Đắk Lắk,7140213,Sư phạm Sinh học,25.43,A02
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140213,Sư phạm Sinh học,23.34,"A02, B00, B03, B08"
TDV,Đại học Vinh,Nghệ An,7140213,Sư phạm Sinh học,23.34,"A02, B00, B03, B08"
TTB,Đại học Tây Bắc,Sơn La,7140213,Sư phạm Sinh học,22.75,"A02, B00, B03, D08"
DQN,Đại học Quy Nhơn,Bình Định,7140213,Sư phạm Sinh học,24.17,"A02, B00, B08"
DQU,Đại học Quảng Nam,Quảng Nam,7140213,Sư phạm Sinh học,22.63,"A02, B00, D08, D13"
SGD,Đại học Sài Gòn,TP HCM,7140213,Sư phạm Sinh học,25.89,B00
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140213,Sư phạm Sinh học,25.04,"B00, B02, B04, D90"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140213,Sư phạm Sinh học,23.98,"B00, B03, B05, D08"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140213,Sư phạm Sinh học,24.31,"B00, B03, B08"
TCT,Đại học Cần Thơ,Cần Thơ,7140213,Sư phạm Sinh học,25.3,"B00, B08"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140213,Sư phạm Sinh học,25.41,"B00, D08"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140213TA,Sư phạm Sinh học,24.95,"B00, B02, D08, D90"
DSK,Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,Đà Nẵng,7140214,Sư phạm Kỹ thuật công nghiệp,25.26,"A00, A01, C01, D01"
NLS,Đại học Nông Lâm TP HCM,TP HCM,7140215,Sư phạm kỹ thuật nông nghiệp,24.83,"A00, A01, B00, D08"
SGD,Đại học Sài Gòn,TP HCM,7140217,Sư phạm Ngữ văn,27.51,C00
DNU,Đại học Đồng Nai,Đồng Nai,7140217,Sư phạm Ngữ văn,27.51,C00
SPD,Đại học Đồng Tháp,Đồng Tháp,7140217,Sư phạm Ngữ văn,27.51,C00
HDT,Đại học Hồng Đức,Thanh Hóa,7140217,Sư phạm Ngữ văn,27.51,C00
THV,Đại học Hùng Vương,Phú Thọ,7140217,Sư phạm Ngữ văn,27.51,C00
DPQ,Đại học Phạm Văn Đồng,Quảng Ngãi,7140217,Sư phạm Ngữ văn,27.51,C00
DPY,Đại học Phú Yên,Phú Yên,7140217,Sư phạm Ngữ văn,27.51,C00
TTN,Đại học Tây Nguyên,Đắk Lắk,7140217,Sư phạm Ngữ văn,27.51,C00
DKT,Đại Học Hải Dương,Hải Dương,7140217,Sư phạm Ngữ văn,26.56,"C00, C03, D01, D14"
HLU,Đại học Hạ Long,Quảng Ninh,7140217,Sư phạm Ngữ văn,26.73,"C00, C04, D01, D15"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140217,Sư phạm Ngữ văn,26.9,"C00, C14, D01, D15"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140217,Sư phạm Ngữ văn,26.63,"C00, C14, D66"
DQU,Đại học Quảng Nam,Quảng Nam,7140217,Sư phạm Ngữ văn,26.76,"C00, C19, C20, D14"
TQU,Đại học Tân Trào,Tuyên Quang,7140217,Sư phạm Ngữ văn,26.76,"C00, C19, C20, D14"
TTB,Đại học Tây Bắc,Sơn La,7140217,Sư phạm Ngữ văn,25.77,"C00, C19, D01, D14"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140217,Sư phạm Ngữ văn,26.71,"C00, C19, D01, D66"
TDV,Đại học Vinh,Nghệ An,7140217,Sư phạm Ngữ văn,27.17,"C00, C20, D01, D15"
TDL,Đại học Đà Lạt,Lâm Đồng,7140217,Sư phạm Ngữ văn,27.85,"C00, C20, D14, D15"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140217,Sư phạm Ngữ văn,26.4,"C00, D01, D14, D15"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140217,Sư phạm Ngữ văn,26.66,"C00, D01, D78"
TCT,Đại học Cần Thơ,Cần Thơ,7140217,Sư phạm Ngữ văn,27.62,"C00, D14, D15"
DQN,Đại học Quy Nhơn,Bình Định,7140217,Sư phạm Ngữ văn,27.62,"C00, D14, D15"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140217,Sư phạm Ngữ văn,26.35,"D01, D14, D15, D78"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140217_LA,Sư phạm Ngữ văn,26.64,"C00, D01, D78"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140218,Sư phạm Lịch sử,27.47,"A08, C00, C20, D10"
SGD,Đại học Sài Gòn,TP HCM,7140218,Sư phạm Lịch sử,27.98,C00
SPD,Đại học Đồng Tháp,Đồng Tháp,7140218,Sư phạm Lịch sử,27.98,C00
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140218,Sư phạm Lịch sử,28.13,"C00, C03, C19, D14"
TTB,Đại học Tây Bắc,Sơn La,7140218,Sư phạm Lịch sử,28.13,"C00, C03, C19, D14"
DKT,Đại Học Hải Dương,Hải Dương,7140218,Sư phạm Lịch sử,28.19,"C00, C03, D14"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140218,Sư phạm Lịch sử,27.57,"C00, C19"
TDL,Đại học Đà Lạt,Lâm Đồng,7140218,Sư phạm Lịch sử,28.13,"C00, C19, C20, D14"
TDV,Đại học Vinh,Nghệ An,7140218,Sư phạm Lịch sử,28.13,"C00, C19, C20, D14"
DQN,Đại học Quy Nhơn,Bình Định,7140218,Sư phạm Lịch sử,27.52,"C00, C19, D14"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140218,Sư phạm Lịch sử,27.68,"C00, C19, D14, D78"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140218,Sư phạm Lịch sử,27.93,"C00, D14"
TCT,Đại học Cần Thơ,Cần Thơ,7140218,Sư phạm Lịch sử,27.93,"C00, D14, D64"
HNM,Đại học Thủ Đô Hà Nội,Hà Nội,7140218,Sư phạm Lịch sử,25.66,"D09, D14, D78, D96"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140219,Sư phạm Địa lý,26.47,"A09, C00, C20, D10"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140219,Sư phạm Địa lý,27.82,C00
SGD,Đại học Sài Gòn,TP HCM,7140219,Sư phạm Địa lý,27.88,"C00, C04"
DKT,Đại Học Hải Dương,Hải Dương,7140219,Sư phạm Địa lý,27.36,"C00, C04, C20, D01"
TDV,Đại học Vinh,Nghệ An,7140219,Sư phạm Địa lý,28.15,"C00, C04, C20, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7140219,Sư phạm Địa lý,28.14,"C00, C04, D15, D44"
SPS,Đại học Sư phạm TP HCM,TP HCM,7140219,Sư phạm Địa lý,28.14,"C00, C04, D15, D78"
TTB,Đại học Tây Bắc,Sơn La,7140219,Sư phạm Địa lý,27.75,"C00, C20, D10, D15"
DQN,Đại học Quy Nhơn,Bình Định,7140219,Sư phạm Địa lý,28.1,"C00, C20, D15"
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140219,Sư phạm Địa lý,28.06,"C00, C20, D15, D78"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140219,Sư phạm Địa lý,26.73,"C00, D10"
SPD,Đại học Đồng Tháp,Đồng Tháp,7140221,Sư phạm Âm nhạc,22.92,N00
DHS,Đại học Sư Phạm - Đại học Huế,Huế,7140221,Sư phạm Âm nhạc,21.4,"N00, N01"
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,Đà Nẵng,7140221,Sư phạm Âm nhạc,21.4,"N00, N01"
SGD,Đại học Sài Gòn,TP HCM,7140221,Sư phạm Âm nhạc,24.21,N01
SGD,Đại học Sài Gòn,TP HCM,7140222,Sư phạm Mỹ thuật,23.04,H00
SPD,Đại học Đồng Tháp,Đồng Tháp,7140222,Sư phạm Mỹ thuật,23.04,H00
DHN,Đại học Nghệ Thuật - Đại học Huế,Huế,7140222,Sư phạm Mỹ thuật,23.04,H00
DNU,Đại học Đồng Nai,Đồng Nai,7140231,Sư phạm Tiếng Anh,25.98,A01
HDT,Đại học Hồng Đức,Thanh Hóa,7140231,Sư phạm Tiếng Anh,25.98,A01
SKH,Đại học Sư phạm Kỹ thuật Hưng Yên,Hưng Yên,7140231,Sư phạm Tiếng Anh,24.41,"A01, D01, D09, D10"
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,An Giang,7140231,Sư phạm Tiếng Anh,24.55,"A01, D01, D09, D14"
DQU,Đại học Quảng Nam,Quảng Nam,7140231,Sư phạm Tiếng Anh,25.95,"A01, D01, D14, D15"
TTB,Đại học Tây Bắc,Sơn La,7140231,Sư phạm Tiếng Anh,25.95,"A01, D01, D14, D15"
TDV,Đại học Vinh,Nghệ An,7140231,Sư phạm Tiếng Anh,25.95,"A01, D01, D14, D15"
DTF,Khoa Ngoại Ngữ - Đại học Thái Nguyên,Thái Nguyên,7140231,Sư phạm Tiếng Anh,25.57,"A01, D01, D15, D66"
HLU,Đại học Hạ Long,Quảng Ninh,7140231,Sư phạm Tiếng Anh,26.17,"A01, D01, D15, D78"
SP2,Đại học Sư phạm Hà Nội 2,Vĩnh Phúc,7140231,Sư phạm Tiếng Anh,25.98,"A01, D11, D12"
SGD,Đại học Sài Gòn,TP HCM,7140231,Sư phạm Tiếng Anh,26.17,D01
SPD,Đại học Đồng Tháp,Đồng Tháp,7140231,Sư phạm Tiếng Anh,26.17,D01
THV,Đại học Hùng Vương,Phú Thọ,7140231,Sư phạm Tiếng Anh,26.17,D01
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,Đà Nẵng,7140231,Sư phạm Tiếng Anh,26.17,D01
DPQ,Đại học Phạm Văn Đồng,Quảng Ngãi,7140231,Sư phạm Tiếng Anh,26.17,D01
DQN,Đại học Quy Nhơn,Bình Định,7140231,Sư phạm Tiếng Anh,26.17,D01
SPS,Đại học Sư phạm TP HCM,TP HCM,7140231,Sư phạm Tiếng Anh,26.17,D01
TTN,Đại học Tây Nguyên,Đắk Lắk,7140231,Sư phạm Tiếng Anh,26.17,D01
TCT,Đại học Cần Thơ,Cần Thơ,7140231,Sư phạm Tiếng Anh,26.11,"D01, D14, D15"
DKT,Đại Học Hải Dương,Hải Dương,7140231,Sư phạm Tiếng Anh,26.11,"D01, D14, D15"
