ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
DHA,Đại học Luật - Đại học Huế,Huế,7380107,Luật kinh tế,18.5,"A00, C00, C20, D01"
DHA,Đại học Luật - Đại học Huế,Huế,7380101,Ngành Luật,18.5,"A00, C00, C20, D66"
NHF,Đại học Hà Nội,Hà Nội,7480201,Công nghệ thông tin,26.05,"A01, D01"
NHF,Đại học Hà Nội,Hà Nội,7340301,Kế toán,35.12,D01
NHF,Đại học Hà Nội,Hà Nội,7340115,Marketing,36.63,D01
NHF,Đại học Hà Nội,Hà Nội,7310111,Nghiên cứu phát triển,33.85,D01
NHF,Đại học Hà Nội,Hà Nội,7220205,Ngôn ngữ Đức,35.53,"D01, D05"
NHF,Đại học Hà Nội,Hà Nội,7220207,Ngôn ngữ Bồ Đào Nha,33.4,D01
NHF,Đại học Hà Nội,Hà Nội,7220209,Ngôn ngữ Nhật,36.43,"D01, D06"
NHF,Đại học Hà Nội,Hà Nội,7220202,Ngôn ngữ Nga,33.95,"D01, D02"
NHF,Đại học Hà Nội,Hà Nội,7220208,Ngôn ngữ Italia,34.78,D01
NHF,Đại học Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,36.75,D01
NHF,Đại học Hà Nội,Hà Nội,7220206,Ngôn ngữ Tây Ban Nha,35.3,D01
NHF,Đại học Hà Nội,Hà Nội,7220204,Ngôn ngữ Trung Quốc,37.07,"D01, D04"
NHF,Đại học Hà Nội,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,37.55,D01
NHF,Đại học Hà Nội,Hà Nội,7220203,Ngôn ngữ Pháp,35.6,"D01, D03"
NHF,Đại học Hà Nội,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,35.6,D01
NHF,Đại học Hà Nội,Hà Nội,7340101,Quản trị Kinh doanh,35.92,D01
NHF,Đại học Hà Nội,Hà Nội,7310601,Quốc tế học,35.2,D01
NHF,Đại học Hà Nội,Hà Nội,7340201,Tài chính – Ngân hàng,35.27,D01
NHF,Đại học Hà Nội,Hà Nội,7320109,Truyền thông doanh nghiệp,35.68,"D01, D03"
NHF,Đại học Hà Nội,Hà Nội,7320104,Truyền thông đa phương tiện,26.75,D01
DVL,Đại học Văn Lang,TP HCM,7340116,Bất động sản,19.0,"A00, A01, C04, D01"
DVL,Đại học Văn Lang,TP HCM,7420205,Công nghệ sinh học y dược,16.0,"A00, B00, D07, D08"
DVL,Đại học Văn Lang,TP HCM,7480201,Công nghệ thông tin,18.0,"A00, A01, D01, D10"
DVL,Đại học Văn Lang,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",17.0,"A00, A01, C01, D01"
DVL,Đại học Văn Lang,TP HCM,7540101,Công nghệ thực phẩm,16.0,"A00, B00, C08, D08"
DVL,Đại học Văn Lang,TP HCM,7510205,Công nghệ kỹ thuật ô tô,17.0,"A00, A01, C01, D01"
DVL,Đại học Văn Lang,TP HCM,7420201,Công nghệ sinh học,16.0,"A00, A02, B00, B08"
DVL,Đại học Văn Lang,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,16.0,"A00, B00, D07, D08"
DVL,Đại học Văn Lang,TP HCM,7210235,Đạo diễn điện ảnh. truyền hình,20.0,S00
DVL,Đại học Văn Lang,TP HCM,7210234,Diễn viên kịch. điện ảnh - truyền hình,20.0,S00
DVL,Đại học Văn Lang,TP HCM,7720301,Điều dưỡng,19.0,"B00, C08, D07, D08"
DVL,Đại học Văn Lang,TP HCM,7310608,Đông phương học,18.0,"A01, C00, D01, D04"
DVL,Đại học Văn Lang,TP HCM,7720201,Dược học,21.0,"A00, B00, D07"
DVL,Đại học Văn Lang,TP HCM,7340301,Kế toán,17.0,"A00, A01, D01, D10"
DVL,Đại học Văn Lang,TP HCM,7580101,Kiến trúc,17.0,"H02, V00, V01"
DVL,Đại học Văn Lang,TP HCM,7340121,Kinh doanh thương mại,18.0,"A00, A01, C01, D01"
DVL,Đại học Văn Lang,TP HCM,7520115,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm)",16.0,"A00, A01, D07"
DVL,Đại học Văn Lang,TP HCM,7520114,Kỹ thuật cơ điện tử,16.0,"A00, A01, C01, D01"
DVL,Đại học Văn Lang,TP HCM,7580201,Kỹ thuật xây dựng,16.0,"A00, A01, D01, D07"
DVL,Đại học Văn Lang,TP HCM,7720601,Kỹ thuật xét nghiệm y học,19.0,"A00, B00, D07, D08"
DVL,Đại học Văn Lang,TP HCM,7480103,Kỹ thuật phần mềm,17.0,"A00, A01, D01, D10"
DVL,Đại học Văn Lang,TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,20.0,"A00, A01, C01, D01"
DVL,Đại học Văn Lang,TP HCM,7380107,Luật kinh tế,17.0,"A00, A01, C00, D01"
DVL,Đại học Văn Lang,TP HCM,7340115,Marketing,19.5,"A00, A01, C01, D01"
DVL,Đại học Văn Lang,TP HCM,7380101,Ngành Luật,17.0,"A00, A01, C00, D01"
DVL,Đại học Văn Lang,TP HCM,7220201,Ngôn ngữ Anh,18.0,"D01, D08, D10"
DVL,Đại học Văn Lang,TP HCM,7220204,Ngôn ngữ Trung Quốc,16.0,"A01, D01, D04, D14"
DVL,Đại học Văn Lang,TP HCM,7210208,Piano,22.0,N00
DVL,Đại học Văn Lang,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,19.0,"A00, A01, D01, D03"
DVL,Đại học Văn Lang,TP HCM,7580302,Quản lý xây dựng,16.0,"A00, A01, D01, D07"
DVL,Đại học Văn Lang,TP HCM,7810202,Quản trị nhà hàng và dịch vụ ăn uống,17.0,"A00, A01, D01, D03"
DVL,Đại học Văn Lang,TP HCM,7340101,Quản trị Kinh doanh,19.0,"A00, A01, C01, D01"
DVL,Đại học Văn Lang,TP HCM,7810201,Quản trị khách sạn,19.0,"A00, A01, D01, D03"
DVL,Đại học Văn Lang,TP HCM,7320108,Quan hệ công chúng,24.5,"A00, A01, C00, D01"
DVL,Đại học Văn Lang,TP HCM,7720501,Răng- Hàm -Mặt,24.0,"A00, B00, D07, D08"
DVL,Đại học Văn Lang,TP HCM,7340201,Tài chính – Ngân hàng,19.0,"A00, A01, C04, D01"
DVL,Đại học Văn Lang,TP HCM,7310401,Tâm lý học,19.0,"B00, B03, C00, D01"
DVL,Đại học Văn Lang,TP HCM,7210205,Thanh nhạc,22.0,N00
DVL,Đại học Văn Lang,TP HCM,7210402,Thiết kế công nghiệp,23.0,"H03, H04, H05, H06"
DVL,Đại học Văn Lang,TP HCM,7210403,Thiết kế đồ họa,26.0,"H03, H04, H05, H06"
DVL,Đại học Văn Lang,TP HCM,7580108,Thiết kế nội thất,19.0,"H03, H04, H05, H06"
DVL,Đại học Văn Lang,TP HCM,7210404,Thiết kế thời trang,25.0,"H03, H04, H05, H06"
DVL,Đại học Văn Lang,TP HCM,7229030,Văn học,16.0,"C00, D01, D14, D66"
TCT,Đại học Cần Thơ,Cần Thơ,7620112,Bảo vệ thực vật,23.0,"B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7620302,Bệnh học thủy sản,19.5,"A00, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7620105,Chăn nuôi,20.0,"A00, A02, B00, B08"
TCT,Đại học Cần Thơ,Cần Thơ,7310201,Chính trị học,26.0,"C00, C19, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7420201T,Công nghệ sinh học (Chương trình tiên tiến),21.0,"A01, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7540105,Công nghệ chế biến thủy sản,24.25,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7480201,Công nghệ thông tin,28.5,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7510401C,Công nghệ kỹ thuật hoá học (Chương trình chất lượng cao),19.5,"A01, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7480201H,Công nghệ thông tin (Đào tạo tại Khu Hòa An),24.25,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7420201,Công nghệ sinh học,25.75,"A00, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7480201C,Công nghệ thông tin (CTCLC),25.75,"A01, D01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7540104,Công nghệ sau thu hoạch,19.5,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7620113,Công nghệ rau hoa quả và cảnh quan,19.5,"A00, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7540101C,Công nghệ thực phẳm,24.25,"A01, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7540101,Công nghệ thực phẩm,28.0,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,26.0,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7460112,ĐH Toán ứng dụng,22.0,"A00, A01, A02, B00"
TCT,Đại học Cần Thơ,Cần Thơ,7620301,ĐH Nuôi trồng thủy sản,22.5,"A00, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7140202,Giáo dục Tiểu học,27.75,"A00, C01, D01, D03"
TCT,Đại học Cần Thơ,Cần Thơ,7140206,Giáo dục Thể chất,29.25,"T00, T01, T06"
TCT,Đại học Cần Thơ,Cần Thơ,7140204,Giáo dục Công dân,25.25,"C00, D14, D15, D19"
TCT,Đại học Cần Thơ,Cần Thơ,7480104,Hệ thống thông tin,25.75,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7720203,Hoá dược,28.0,"A00, B00, C02, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7440112,Hóa học,21.5,"A00, B00, C02, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7340301,Kế toán,28.5,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7620110,Khoa học cây trồng,19.5,"A02, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7620103,Khoa học đất,19.5,"A00, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7480101,Khoa học máy tính,27.0,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7440301,Khoa học môi trường,19.5,"A00, A02, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7340302,Kiểm toán,27.5,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7340121,Kinh doanh thương mại,28.25,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7620114H,Kinh doanh nông nghiệp (Đào tạo tại Khu Hòa An),19.5,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7620115H,Kinh tế nông nghiệp (Đào tạo tại Khu Hòa An),22.0,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7310101,Kinh tế,28.25,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7340120C,Kinh doanh quốc tế (Chương trình chất lượng cao),27.0,"A01, D01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7620115,Kinh tế nông nghiệp,26.0,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7850102,Kinh tế tài nguyên thiên nhiên,24.5,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7580205,Kỹ thuật xây dựng công trình giao thông,21.25,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7520201,Kỹ thuật điện,25.25,"A00, A01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7520309,Kỹ thuật vật liệu,20.75,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7480103,Kỹ thuật phần mềm,27.5,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7520103,Kỹ thuật cơ khí,25.5,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7520114,Kỹ thuật cơ điện tử,25.5,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7580201C,Kỹ thuật xây dựng (Chương trình chất lượng cao),22.0,"A01, D01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7580202,Kỹ thuật xây dựng công trình thủy,19.5,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7480106,Kỹ thuật máy tính,24.5,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7520201C,Kỹ thuật Điện (CTCLC),19.5,"A01, D01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7580201,Kỹ thuật xây dựng,25.25,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7380101H,Luật (Chuyên ngành Luật Hành chính); Học tại khu Hòa An - Tỉnh Hậu Giang,25.75,"A00, C00, D01, D03"
TCT,Đại học Cần Thơ,Cần Thơ,7480102,Mạng máy tính và truyền thông dữ liệu,25.25,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7340115,Marketing,29.0,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7380101,Ngành Luật,27.25,"A00, C00, D01, D03"
TCT,Đại học Cần Thơ,Cần Thơ,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,26.0,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7340120,Ngành Kinh doanh quốc tế,29.0,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7520320,Ngành Kỹ thuật môi trường,19.5,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7520207,Ngành Kỹ thuật điện tử truyền thông,23.5,"A00, A01"
TCT,Đại học Cần Thơ,Cần Thơ,7220201C,Ngôn ngữ Anh (CTCLC),26.25,"D01, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7220201,Ngôn ngữ Anh,27.75,"D01, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7220203,Ngôn ngữ Pháp,24.0,"D01, D03, D14, D64"
TCT,Đại học Cần Thơ,Cần Thơ,7220201H,Ngôn ngữ Anh (Đào tạo tại Khu Hòa An),26.0,"D01, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7620109,Nông học,21.75,"B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7620301T,Nuôi trồng thuỷ sản (chương trình tiên tiến),19.5,"A01, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7340101H,Quản trị kinh doanh (Đào tạo tại Khu Hòa An),26.25,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7850101,Quản lý tài nguyên và môi trường,23.0,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7810103,Quản trị dịch vụ du lịch và lữ hành,28.0,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7340101,Quản trị Kinh doanh,28.75,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7510601,Quản lý công nghiệp,26.75,"A00, A01, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7850103,Quản lý đất đai,25.25,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7620305,Quản lý thủy sản,19.5,"A00, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7420101,Sinh hoc,19.5,"A02, B00, B03, B08"
TCT,Đại học Cần Thơ,Cần Thơ,7420203,Sinh học ứng dụng,19.5,"A00, A01, B00, B08"
TCT,Đại học Cần Thơ,Cần Thơ,7140209,Sư phạm Toán học,24.0,"A00, B01, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7140211,Sư phạm Vật lý,29.0,"A00, A01, D01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7140219,Sư phạm Địa lý,28.0,"C00, C04, D15, D44"
TCT,Đại học Cần Thơ,Cần Thơ,7140233,Sư phạm Tiếng Pháp,27.75,"D01, D03, D14, D64"
TCT,Đại học Cần Thơ,Cần Thơ,7140213,Sư phạm Sinh học,27.75,"B00, B08"
TCT,Đại học Cần Thơ,Cần Thơ,7140231,Sư phạm Tiếng Anh,24.25,"D01, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),27.75,"A00, A01, D01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7140212,Sư phạm Hóa học,25.0,"A00, B00, D07, D24"
TCT,Đại học Cần Thơ,Cần Thơ,7140218,Sư phạm Lịch sử,26.0,"C00, D14, D64"
TCT,Đại học Cần Thơ,Cần Thơ,7140217,Sư phạm Ngữ văn,26.0,"C00, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7340201,Tài chính – Ngân hàng,28.75,"A00, A01, C02, D01"
TCT,Đại học Cần Thơ,Cần Thơ,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),26.25,"A01, D01, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7320201,Thông tin - thư viện,21.5,"A01, D01, D03, D29"
TCT,Đại học Cần Thơ,Cần Thơ,7640101,Thú y,27.75,"A02, B00, B08, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7229001,Triết học,24.0,"C00, C19, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7229030,Văn học,25.75,"C00, D01, D14, D15"
TCT,Đại học Cần Thơ,Cần Thơ,7520401,Vật lý kỹ thuật,19.5,"A00, A01, B00, D07"
TCT,Đại học Cần Thơ,Cần Thơ,7310301,Xã hội học,26.25,"A01, C00, C19, D01"
DTL,Đại học Thăng Long,Hà Nội,7480201,Công nghệ thông tin,25.0,"A00, A01"
DTL,Đại học Thăng Long,Hà Nội,7720301,Điều dưỡng,19.05,B00
DTL,Đại học Thăng Long,Hà Nội,7340301,Kế toán,25.0,"A00, A01, D01, D07"
DTL,Đại học Thăng Long,Hà Nội,7480101,Khoa học máy tính,24.13,"A00, A01"
DTL,Đại học Thăng Long,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,25.65,"A00, A01, D01, D07"
DTL,Đại học Thăng Long,Hà Nội,7380107,Luật kinh tế,25.25,"A00, A01, C00, D01"
DTL,Đại học Thăng Long,Hà Nội,7340115,Marketing,26.15,"A00, A01, D01, D07"
DTL,Đại học Thăng Long,Hà Nội,7220201,Ngôn ngữ Anh,25.68,"D01, D78, D90"
DTL,Đại học Thăng Long,Hà Nội,7220209,Ngôn ngữ Nhật,25.0,"D01, D06, D78, D90"
DTL,Đại học Thăng Long,Hà Nội,7220204,Ngôn ngữ Trung Quốc,26.0,"D01, D04, D78, D90"
DTL,Đại học Thăng Long,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,25.6,"D01, D78, D90"
DTL,Đại học Thăng Long,Hà Nội,7340101,Quản trị Kinh doanh,25.35,"A00, A01, D01, D07"
DTL,Đại học Thăng Long,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,24.45,"A00, A01, D01, D07"
DTL,Đại học Thăng Long,Hà Nội,7340201,Tài chính – Ngân hàng,25.1,"A00, A01, D01, D07"
DTL,Đại học Thăng Long,Hà Nội,7480207,Trí tuệ nhân tạo,23.36,"A00, A01"
DTL,Đại học Thăng Long,Hà Nội,7320104,Truyền thông đa phương tiện,26.0,"A00, A01, C00, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7850201,Bảo hộ lao động,23.0,"A00, A01, B00, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,7760101,Công tác xã hội,29.5,"A01, C00, C01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7420201,Công nghệ sinh học - Chất lượng cao giảng dạy 100% tiếng Anh,24.0,"B00, D08"
DTT,Đại học Tôn Đức Thắng,TP HCM,7420201,Công nghệ sinh học,29.6,"A00, B00, D08"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7420201,Công nghệ sinh học - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,24.0,"A00, B00, D08"
DTT,Đại học Tôn Đức Thắng,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,23.0,"A00, A01, B00, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,7460112,ĐH Toán ứng dụng,29.5,"A00, A01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7720201,Dược học,33.8,"A00, B00, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,7340301,Kế toán,34.8,"A00, A01, C01, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340301,Kế toán (chuyên ngành: Kế toán quốc tế) - Chất lượng cao giảng dạy 100% tiếng Anh,25.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340301,Kế toán - Chất lượng cao,32.8,"A00, A01, C00, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340301,Kế toán -Chương trình học 02 năm đầu tại Nha Trang,30.5,"A00, A01, C01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7480101,Khoa học máy tính,34.6,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7480101,Khoa học máy tính - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,33.9,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7480101,Khoa học máy tính - Chất lượng cao giảng dạy 100% tiếng Anh,25.0,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7440301,Khoa học môi trường,23.0,"A00, A01, B00, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,7580101,Kiến trúc,28.0,"V00, V01"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340120,Kinh doanh quốc tế - học bằng tiếng Anh,33.5,"A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340120,Kinh doanh quốc tế - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,35.9,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7520201,Kỹ thuật điện,29.7,"A00, A01, C01"
DTT,Đại học Tôn Đức Thắng,TP HCM,N7480103,Kỹ thuật phần mềm,29.0,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7580201,Kỹ thuật xây dựng,29.4,"A00, A01, C01"
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy 100% tiếng Anh,24.0,"A00, A01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,24.0,"A00, A01, C01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520201,Kỹ thuật điện -Chất lượng cao giảng dạy bằng tiếng Anh - Việt,24.0,"A00, A01, C01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7480103,Kỹ thuật phần mềm,35.2,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7480103,Kỹ thuật phần mềm - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,34.0,"A00, A01, D01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7580205,Kỹ thuật xây dựng công trình giao thông,24.0,"A00, A01, C01"
DTT,Đại học Tôn Đức Thắng,TP HCM,7520301,Kỹ thuật hóa học,32.0,"A00, B00, D07"
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520216,Kỹ thuật điều khiển và tự động hóa (Chất lượng cao),28.0,"A00, A01, C01"
